ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp
104847.5684,120.0037955, 20251113-10:48:47-550000,35.93919545,126.5488647,7.1623,4,1.5,371393740.5,159294959.2,300.505,120.0266674,4607.92,7751.09,-2120.54,19.385,-77.178,14.971,59.475,146.2,-0.076,1.646,120.0994756,1548.5,27.65,0,159,5.4,54,165,86.4,198.6,26.4,3,11,168,213,4,5,0,4,71,120.030185, pc_20251113_104847_491.laz,120.1010637, 20251113-104847.559830,1.763E+18
104847.6689,120.1038063, 20251113-10:48:47-650000,35.93919545,126.5488647,7.1627,4,1.6,371393739.5,159294959.5,300.537,120.1266183,4572.31,7684.89,-2132.41,19.708,-78.412,14.96,59.455,146.2,-0.071,1.638,120.1991002,1568,29.2,0,150.6,6,59.4,174.6,85.8,198.6,23.4,4.8,4,165,213,6,3,4,6,70,120.1294902, pc_20251113_104847_590.laz,120.2017791, 20251113-104847.660552,1.763E+18
104847.769,120.2042394, 20251113-10:48:47-750000,35.93919542,126.5488647,7.1587,4,1.8,371393737.1,159294959.5,300.546,120.2266066,4531.5,7619.5,-2134.51,20.081,-79.706,14.97,59.464,146.2,-0.05,1.606,120.2992113,1579,29.65,0,141,6.6,64.8,177,85.8,198.6,18,6.6,4,165,215,2,2,0,1,70,120.2294593, pc_20251113_104847_691.laz,120.276264, 20251113-104847.734583,1.763E+18
104847.8691,120.3037051, 20251113-10:48:47-850000,35.9391954,126.5488648,7.1555,4,1.9,371393735.3,159294960.8,300.536,120.3265996,4490.34,7551.4,-2137.74,20.474,-81.015,14.971,59.47,146.2,-0.052,1.601,120.3990557,1579.5,31.3,0,137.4,6.6,66.6,178.8,86.4,198.6,15,7.8,2,163,216,2,0,1,2,66,120.3294911, pc_20251113_104847_790.laz,120.4015145, 20251113-104847.860250,1.763E+18
104847.9686,120.4041841, 20251113-10:48:47-950000,35.93919541,126.5488648,7.1558,4,2,371393735.8,159294960.7,300.519,120.4266693,4445.74,7476.49,-2147.31,20.856,-82.406,14.987,59.473,146.2,-0.058,1.61,120.4995834,1592,30.35,0,138.6,6.6,68.4,180.6,86.4,198.6,12.6,9,2,162,221,0,2,0,0,66,120.4307012, pc_20251113_104847_891.laz,120.5032433, 20251113-104847.962019,1.763E+18
104848.069,120.5040964, 20251113-10:48:48-050000,35.93919542,126.5488648,7.1544,4,2,371393737,159294960.7,300.52,120.526594,4397.85,7398.48,-2161.88,21.189,-83.821,14.99,59.484,146.2,-0.058,1.604,120.5993237,1596,30.8,0,140.4,6.6,69,182.4,86.4,198,11.4,9.6,1,160,218,4,1,1,4,66,120.5295566, pc_20251113_104847_990.laz,120.6005715, 20251113-104848.059345,1.763E+18
104848.1685,120.6040628, 20251113-10:48:48-150000,35.93919542,126.5488648,7.1546,4,2.2,371393737.9,159294961,300.505,120.6266082,4347.91,7317.42,-2176.25,21.54,-85.269,14.99,59.497,146.2,-0.061,1.613,120.6991617,1594.5,32.2,0,141.6,6.6,70.2,183.6,86.4,198,10.8,9.6,0,161,217,2,3,0,0,64,120.6294123, pc_20251113_104848_090.laz,120.7017551, 20251113-104848.160547,1.763E+18
104848.2691,120.7041967, 20251113-10:48:48-250000,35.93919541,126.5488648,7.1547,4,2.3,371393737.3,159294961.6,300.493,120.7266083,4296.47,7232.5,-2189.65,21.892,-86.767,15.011,59.506,146.3,-0.061,1.615,120.8000648,1605,30.5,0,141,6.6,70.8,183.6,86.4,198,10.8,9.6,0,159,221,2,1,1,2,64,120.7294805, pc_20251113_104848_190.laz,120.8003168, 20251113-104848.259104,1.763E+18
104848.3686,120.8046735, 20251113-10:48:48-350000,35.93919541,126.5488648,7.1547,4,2.3,371393737.7,159294961.6,300.481,120.8266776,4244.68,7146.35,-2201.22,22.227,-88.259,15.009,59.512,146.3,-0.058,1.598,120.9004613,1609.5,30.8,0,140.4,7.2,70.8,182.4,86.4,198,10.2,9.6,0,158,219,3,0,3,0,67,120.830173, pc_20251113_104848_292.laz,120.9015774, 20251113-104848.360367,1.763E+18
104848.4683,120.9047663, 20251113-10:48:48-450000,35.93919542,126.5488648,7.1555,4,2.5,371393738.5,159294961.9,300.485,120.9265657,4190.36,7056.93,-2212.32,22.597,-89.797,15.026,59.522,146.3,-0.059,1.613,120.999382,1608.5,31.1,0,139.2,7.2,71.4,181.2,86.4,198,10.2,9,3,156,225,3,0,1,1,66,120.9302966, pc_20251113_104848_391.laz,120.9993906, 20251113-104848.458162,1.763E+18
104848.569,121.0053277, 20251113-10:48:48-550000,35.93919542,126.5488648,7.1552,4,2.5,371393739.5,159294962,300.465,121.0265916,4135.32,6965.28,-2222.68,22.942,-91.34,15.02,59.528,146.3,-0.055,1.607,121.0996924,1617,30.55,0,138.6,7.2,71.4,179.4,87,198,10.2,9,9,155,225,0,0,3,2,65,121.0301523, pc_20251113_104848_491.laz,121.1018922, 20251113-104848.560651,1.763E+18
104848.6685,121.1042607, 20251113-10:48:48-650000,35.93919542,126.5488648,7.1567,4,2.7,371393739.7,159294964.1,300.464,121.1265891,4078.76,6869.55,-2232.63,23.274,-92.922,15.018,59.528,146.3,-0.05,1.589,121.1988956,1617.5,30.1,0,138,7.2,71.4,177.6,87,198,9.6,9,5,157,222,1,0,1,1,65,121.1302596, pc_20251113_104848_591.laz,121.2001766, 20251113-104848.658951,1.763E+18
104848.7683,121.2043369, 20251113-10:48:48-750000,35.93919543,126.5488648,7.1591,4,1.8,371393740.9,159294963.4,300.46,121.2267372,4019.99,6769.95,-2241.73,23.647,-94.554,15.034,59.531,146.3,-0.057,1.61,121.2994738,1618.5,30.95,0,137.4,7.2,71.4,175.8,87,198,9.6,9,1,156,228,0,2,4,4,65,121.230976, pc_20251113_104848_692.laz,121.3020015, 20251113-104848.760755,1.763E+18
104848.8684,121.3036266, 20251113-10:48:48-850000,35.93919543,126.5488648,7.1603,4,1.9,371393740.2,159294963,300.457,121.3266295,3959.79,6667.98,-2249.74,23.991,-96.198,15.036,59.531,146.3,-0.052,1.606,121.3990375,1624,30.65,0,137.4,7.2,72,173.4,87,198,9.6,9,0,156,225,4,4,0,3,65,121.3295986, pc_20251113_104848_790.laz,121.4028699, 20251113-104848.861648,1.763E+18
104848.9692,121.4034917, 20251113-10:48:48-950000,35.93919542,126.5488648,7.1597,4,2,371393739.4,159294962.6,300.469,121.4266469,3898.09,6563.25,-2255.35,24.322,-97.875,15.055,59.53,146.3,-0.046,1.582,121.4991542,1631.5,30.4,0,135.6,7.2,72.6,170.4,87.6,197.4,9.6,9,0,155,228,0,3,1,1,64,121.4294715, pc_20251113_104848_890.laz,121.5054239, 20251113-104848.964153,1.763E+18
104849.0689,121.5038987, 20251113-10:48:49-050000,35.93919543,126.5488648,7.1583,4,2,371393739.9,159294962.3,300.465,121.5267049,3834.95,6455.25,-2258.87,24.695,-99.581,15.062,59.529,146.3,-0.051,1.594,121.5997555,1630.5,30.65,0,134.4,7.2,72.6,168.6,88.2,197.4,9.6,9,0,154,231,0,2,2,0,64,121.5297292, pc_20251113_104848_990.laz,121.599708, 20251113-104849.058473,1.763E+18
104849.1682,121.6038633, 20251113-10:48:49-150000,35.93919543,126.5488648,7.157,4,2.2,371393740.2,159294964,300.474,121.6266762,3769.39,6343.65,-2260.56,25.071,-101.325,15.064,59.528,146.3,-0.051,1.606,121.6995308,1637.5,30.65,0,133.2,7.2,72.6,166.2,88.2,197.4,9,8.4,0,155,229,0,0,0,3,66,121.6308074, pc_20251113_104849_091.laz,121.7029047, 20251113-104849.161694,1.763E+18
104849.2682,121.7032237, 20251113-10:48:49-250000,35.93919542,126.5488648,7.156,4,1.3,371393739.4,159294964.3,300.488,121.7266082,3700.81,6226.95,-2261.26,25.42,-103.13,15.08,59.527,146.3,-0.046,1.594,121.7993666,1646.5,30.75,0,132.6,7.2,73.2,162.6,88.2,196.8,9,8.4,0,155,239,5,0,0,0,67,121.7296307, pc_20251113_104849_190.laz,121.7997072, 20251113-104849.258478,1.763E+18
104849.3685,121.8038557, 20251113-10:48:49-350000,35.93919542,126.5488648,7.1537,4,1.4,371393739,159294963.9,300.501,121.826637,3629.82,6105.35,-2260.28,25.797,-104.977,15.067,59.525,146.3,-0.054,1.608,121.8995398,1649.5,30.8,0,132,7.2,73.8,158.4,88.8,196.8,9,8.4,0,156,243,2,1,2,2,65,121.8296895, pc_20251113_104849_290.laz,121.9012651, 20251113-104849.360030,1.763E+18
104849.4686,121.9043322, 20251113-10:48:49-450000,35.93919542,126.5488648,7.1525,4,1.5,371393739.5,159294963.9,300.491,121.9266721,3552.87,5974.74,-2257.29,26.166,-106.958,15.097,59.525,146.3,-0.053,1.607,121.9997648,1652.5,31.25,0,130.8,7.2,75,153.6,89.4,196.8,9,8.4,2,154,249,3,1,3,0,56,121.9305848, pc_20251113_104849_391.laz,122.0015236, 20251113-104849.460294,1.763E+18
104849.5682,122.0040016, 20251113-10:48:49-550000,35.93919542,126.5488648,7.1504,4,1.5,371393739.5,159294963.6,300.505,122.0266785,3469.95,5834.08,-2252.46,26.533,-109.054,15.099,59.525,146.3,-0.049,1.598,122.0987672,1653,31,0,129,7.8,76.2,150.6,89.4,196.8,9,8.4,8,150,260,5,48,0,4,6,122.0296764, pc_20251113_104849_490.laz,122.0985194, 20251113-104849.557318,1.763E+18
104849.6684,122.1037835, 20251113-10:48:49-650000,35.93919542,126.5488648,7.1512,4,1.6,371393739.5,159294962.8,300.504,122.1266754,3377.77,5678.6,-2246.35,26.893,-111.329,15.067,59.528,146.3,-0.043,1.583,122.1993579,1653,29.65,0,126.6,7.2,75.6,148.8,90,196.8,9,8.4,3,149,260,5,100,2,0,1,122.1296318, pc_20251113_104849_591.laz,122.2019784, 20251113-104849.660761,1.763E+18
104849.7689,122.2040656, 20251113-10:48:49-750000,35.93919543,126.5488648,7.149,4,1.8,371393740,159294962.5,300.495,122.2266086,3278.02,5508.66,-2238.48,27.25,-113.794,15.099,59.527,146.3,-0.043,1.583,122.2997348,1656,30.5,0,121.8,7.2,75.6,144,105.6,202.2,8.4,7.8,0,143,255,0,138,2,18,0,122.2299102, pc_20251113_104849_691.laz,122.3021619, 20251113-104849.760921,1.763E+18
104849.8683,122.3034809, 20251113-10:48:49-850000,35.93919543,126.5488648,7.1504,4,1.9,371393740.4,159294962.2,300.492,122.3266923,3168.51,5323.09,-2229.44,27.601,-116.201,14.438,59.527,146.3,-0.037,1.578,122.3991256,1647.5,28.2,0,112.2,7.2,79.8,136.8,123,218.4,8.4,7.8,0,147,246,0,172,0,112,4,122.3301787, pc_20251113_104849_791.laz,122.4021569, 20251113-104849.860654,1.763E+18
104849.9685,122.4035437, 20251113-10:48:49-950000,35.93919543,126.5488648,7.1521,4,2,371393739.9,159294962.3,300.479,122.4266227,3044.08,5112.84,-2220.98,27.93,-118.42,12.449,59.528,146.3,-0.022,1.558,122.4992146,1648,29.55,0,106.2,6,81.6,132.6,124.2,207.6,8.4,7.2,1,152,234,0,191,2,140,7,122.4297142, pc_20251113_104849_890.laz,122.5004299, 20251113-104849.959194,1.763E+18
104850.0686,122.5032891, 20251113-10:48:50-050000,35.93919541,126.5488648,7.1561,4,2,371393738.7,159294963.4,300.455,122.5266674,2898.07,4866.3,-2211.46,28.192,-120.656,9.363,59.532,146.3,-0.01,1.544,122.5996896,1653.5,29.15,0,106.2,4.8,77.4,130.2,104.4,174,37.8,18,0,154,218,4,195,0,167,9,122.5294948, pc_20251113_104849_990.laz,122.6030755, 20251113-104850.061813,1.763E+18
104850.1687,122.6031864, 20251113-10:48:50-150000,35.93919542,126.5488648,7.158,4,1.1,371393739.9,159294963.4,300.44,122.6266139,2735.5,4592.82,-2193.87,28.356,-122.916,5.561,59.551,146.3,-0.02,1.547,122.6991543,1651.5,29.15,0,110.4,3.6,70.2,135.6,84,143.4,98.4,13.2,0,155,192,2,194,3,180,10,122.6297642, pc_20251113_104850_090.laz,122.7000172, 20251113-104850.158766,1.763E+18
104850.2687,122.7046408, 20251113-10:48:50-250000,35.93919542,126.5488648,7.1576,4,1.3,371393746.2,159294961.6,300.419,122.7266769,2566.1,4330.02,-2162.27,28.433,-125.072,1.762,59.689,146.3,-0.001,1.568,122.7991311,1653,29.5,0,118.8,3.6,63,158.4,66.6,122.4,136.8,7.8,0,164,159,0,197,0,193,8,122.7303263, pc_20251113_104850_191.laz,122.8022689, 20251113-104850.261034,1.763E+18
104850.3683,122.8037733, 20251113-10:48:50-350000,35.93919539,126.548865,7.1546,4,1.4,371393752.4,159294966.6,300.287,122.8266522,2412.54,4109.06,-2120.29,28.405,-126.72,-2.036,59.933,146.6,0.021,1.552,122.8992689,1656.5,25.8,0,123.6,3,63,179.4,55.8,108.6,129,4.8,0,164,135,1,193,0,204,5,122.8297326, pc_20251113_104850_290.laz,122.901354, 20251113-104850.360097,1.763E+18
104850.4691,122.9038935, 20251113-10:48:50-450000,35.93919535,126.5488652,7.1521,4,1.5,371393759.6,159294975,300.002,122.9266123,2295.34,3952.94,-2072.13,28.424,-127.572,-5.8,60.23,146.9,0.009,1.545,122.9993834,1648.5,18.5,0,124.8,3,76.8,187.2,53.4,101.4,126,3.6,1,162,109,4,179,0,206,5,122.9300019, pc_20251113_104850_391.laz,123.0032587, 20251113-104850.462037,1.763E+18
104850.5688,123.0036888, 20251113-10:48:50-550000,35.93919534,126.5488654,7.1529,4,1.5,371393774.6,159294979.5,299.666,123.0266745,2204.1,3855.06,-2024.7,28.539,-127.823,-9.321,60.638,147.3,-0.021,1.59,123.0990981,1631.5,18.4,0,127.2,3,88.8,186.6,57.6,103.8,139.8,3.6,6,169,82,0,173,0,213,5,123.0300379, pc_20251113_104850_491.laz,123.1021613, 20251113-104850.560945,1.763E+18
104850.6691,123.1037317, 20251113-10:48:50-650000,35.93919532,126.5488657,7.1513,4,1.6,371393800.1,159294986.9,299.19,123.1266229,2106.45,3792.23,-1973.49,28.639,-127.921,-12.507,61.343,147.9,0.007,1.563,123.1995092,1610.5,20.6,0,129,3.6,94.2,185.4,63,111,176.4,3.6,5,183,35,2,172,0,220,11,123.1300396, pc_20251113_104850_591.laz,123.2019444, 20251113-104850.660672,1.763E+18
104850.7685,123.2035818, 20251113-10:48:50-750000,35.93919526,126.5488662,7.1457,4,1.8,371393824.6,159295004.4,298.467,123.2266315,2010.49,3741.36,-1913.25,28.866,-127.991,-15.551,62.141,148.7,0.026,1.571,123.2992478,1601.5,23.5,0,129.6,4.2,95.4,186,65.4,115.2,207.6,4.2,1,188,17,0,168,0,220,7,123.2301321, pc_20251113_104850_691.laz,123.3020792, 20251113-104850.760848,1.763E+18
104850.8685,123.3034814, 20251113-10:48:50-850000,35.93919521,126.5488667,7.1455,4,1.9,371393854.8,159295021.3,297.565,123.326652,1912.1,3703.11,-1842.99,29.163,-128.047,-18.459,63.087,149.5,0.039,1.533,123.3994298,1590,25.4,0,124.2,4.2,96,186,65.4,115.2,250.2,4.8,0,185,14,2,165,3,218,7,123.3309423, pc_20251113_104850_792.laz,123.3995388, 20251113-104850.858320,1.763E+18
104850.9692,123.4033657, 20251113-10:48:50-950000,35.93919517,126.5488674,7.1467,4,2,371393897.9,159295034.9,296.561,123.4266234,1803.02,3685.93,-1770.08,29.585,-128.057,-21.099,64.333,150.7,0.048,1.547,123.499277,1589,26.15,0,115.2,4.8,97.8,181.8,63.6,109.2,269.4,6,0,181,12,0,162,0,218,5,123.4311927, pc_20251113_104850_892.laz,123.5015008, 20251113-104850.960278,1.763E+18
104851.0687,123.5032574, 20251113-10:48:51-050000,35.93919511,126.5488682,7.1513,4,2,371393946.9,159295059.3,295.318,123.5266668,1680.6,3682.68,-1701.8,29.93,-128.076,-23.41,65.858,152.2,0.094,1.505,123.5991973,1591,28.25,0,111,4.8,99,179.4,62.4,105,276,7.2,0,178,10,0,159,0,219,3,123.5300168, pc_20251113_104850_991.laz,123.6006159, 20251113-104851.059386,1.763E+18
104851.1687,123.6039839, 20251113-10:48:51-150000,35.93919505,126.5488692,7.1498,4,1.1,371394003.5,159295085,293.837,123.6267335,1545.07,3680.64,-1638.4,30.226,-128.14,-25.58,67.61,153.9,0.126,1.491,123.6992051,1600,26.25,0,111.6,4.2,99.6,178.8,63,106.2,255,9.6,0,172,6,1,156,0,213,2,123.6318268, pc_20251113_104851_093.laz,123.7069162, 20251113-104851.165649,1.763E+18
104851.2687,123.7046564, 20251113-10:48:51-250000,35.93919509,126.5488703,7.1402,4,1.3,371394077.9,159295109.7,292.038,123.7266799,1395.52,3680.71,-1579.44,30.474,-128.212,-27.666,69.627,155.8,0.122,1.5,123.7989773,1603.5,24.85,0,117,4.2,99.6,177.6,69.6,117,190.8,12,0,168,3,51,147,0,196,1,123.7298284, pc_20251113_104851_191.laz,123.8054322, 20251113-104851.264128,1.763E+18
104851.3683,123.8038166, 20251113-10:48:51-350000,35.93919515,126.5488716,7.1437,4,1.4,371394156.6,159295136.6,289.824,123.8266524,1237.46,3681.52,-1522.29,30.728,-128.286,-29.653,71.821,157.9,0.117,1.536,123.8995118,1592.5,18.95,0,120.6,4.8,100.2,176.4,82.8,139.8,115.8,16.8,0,153,7,74,144,0,191,1,123.8296718, pc_20251113_104851_290.laz,123.900311, 20251113-104851.359068,1.763E+18
104851.4684,123.9061355, 20251113-10:48:51-450000,35.93919525,126.5488728,7.1393,4,1.5,371394239.6,159295158,287.485,123.9266208,1078.68,3681.33,-1464.05,30.955,-128.372,-31.499,74.071,160.2,0.129,1.513,123.999365,1553,11.3,0,118.8,4.8,100.8,175.2,97.2,165,60.6,19.8,2,160,8,76,142,0,187,2,123.9297048, pc_20251113_104851_390.laz,123.9989967, 20251113-104851.457771,1.763E+18
104851.5687,124.006029, 20251113-10:48:51-550000,35.93919538,126.5488741,7.139,4,1.5,371394322.2,159295177.7,285.22,124.0266798,921.42,3678.7,-1405.43,31.221,-128.451,-33.265,76.34,162.4,0.15,1.509,124.0996042,1541,13.6,0,117,4.8,100.8,175.2,106.2,180.6,25.2,27.6,5,161,6,77,142,2,189,1,124.0301434, pc_20251113_104851_492.laz,124.1011611, 20251113-104851.559930,1.763E+18
104851.6682,124.1064035, 20251113-10:48:51-650000,35.93919552,126.5488754,7.1379,4,1.6,371394403.1,159295196.7,282.913,124.1266165,763.97,3672.06,-1348.44,31.463,-128.54,-34.931,78.648,164.7,0.173,1.493,124.1994021,1568.5,18.65,0,118.2,4.8,100.2,175.8,111,189.6,11.4,32.4,1,163,5,80,138,0,182,2,124.1296224, pc_20251113_104851_590.laz,124.2045299, 20251113-104851.663281,1.763E+18
104851.7686,124.206177, 20251113-10:48:51-750000,35.93919573,126.5488766,7.1307,4,1.8,371394485.9,159295215.6,280.753,124.2266616,613.13,3660.22,-1293.11,31.695,-128.644,-36.485,80.89,167,0.199,1.473,124.2992449,1565,15.65,0,120,4.8,99.6,175.8,114,195.6,6.6,33.6,2,160,1,76,135,0,184,0,124.2299134, pc_20251113_104851_691.laz,124.3054523, 20251113-104851.764238,1.763E+18
104851.8683,124.3067231, 20251113-10:48:51-850000,35.93919595,126.5488779,7.1409,4,1.9,371394564.5,159295230.4,278.591,124.3266211,470.79,3647.02,-1238.44,31.972,-128.722,-37.943,83.046,169.1,0.212,1.47,124.3998407,1561,17,0,121.2,4.8,99.6,175.8,118.8,203.4,4.2,35.4,0,158,4,76,128,0,181,1,124.3297439, pc_20251113_104851_790.laz,124.4014642, 20251113-104851.860236,1.763E+18
104851.9687,124.4061651, 20251113-10:48:51-950000,35.9391962,126.548879,7.1415,4,2,371394636.4,159295247.4,276.511,124.4266723,346.82,3630.9,-1184.63,32.267,-128.808,-39.246,84.946,171.3,0.23,1.452,124.4993957,1560.5,15.55,0,119.4,5.4,99.6,175.8,122.4,210,3.6,36.6,0,157,5,76,122,0,182,1,124.4301325, pc_20251113_104851_891.laz,124.5052528, 20251113-104851.964019,1.763E+18
104852.0682,124.5063482, 20251113-10:48:52-050000,35.93919649,126.5488802,7.1396,4,2,371394719.3,159295245.2,274.394,124.5266559,199.98,3614.83,-1130.42,32.589,-128.895,-40.467,87.235,173.4,0.256,1.428,124.5995654,1557.5,16.25,0,118.2,5.4,99,177,126,217.8,3,37.2,0,157,6,82,114,0,180,1,124.5294758, pc_20251113_104851_991.laz,124.6029056, 20251113-104852.061662,1.763E+18
104852.1686,124.605921, 20251113-10:48:52-150000,35.93919682,126.5488813,7.1335,4,2.2,371394795.4,159295249.8,272.233,124.6266282,73,3596.79,-1080.93,32.925,-128.986,-41.487,89.238,175.4,0.28,1.419,124.6995514,1558.5,15.8,0,117,5.4,97.8,178.8,130.2,227.4,3,35.4,0,158,0,90,107,0,180,5,124.6297342, pc_20251113_104852_090.laz,124.7023734, 20251113-104852.161116,1.763E+18
104852.2682,124.7062529, 20251113-10:48:52-250000,35.93919713,126.5488823,7.132,4,1.3,371394865.4,159295248.2,270.266,124.7266772,-47.15,3580.91,-1039.43,33.227,-129.064,-42.242,91.157,177.3,0.292,1.393,124.7995157,1553,16.1,0,117,6,96,177.6,135,236.4,3,36,0,155,0,90,97,4,182,1,124.7299402, pc_20251113_104852_191.laz,124.8066716, 20251113-104852.265468,1.763E+18
104852.3682,124.8046589, 20251113-10:48:52-350000,35.93919745,126.5488832,7.1297,4,1.4,371394932.6,159295246.8,268.4,124.8266722,-163.81,3569.13,-1005.27,33.545,-129.099,-42.772,93.031,179.2,0.303,1.387,124.9000651,1556,16.55,0,119.4,6,92.4,172.8,140.4,248.4,3.6,36,0,154,3,96,72,0,180,0,124.8299907, pc_20251113_104852_291.laz,124.9030089, 20251113-104852.361748,1.763E+18
104852.4684,124.9043184, 20251113-10:48:52-450000,35.93919781,126.5488842,7.1302,4,1.5,371395000.5,159295240.1,266.542,124.9266431,-277.79,3558.71,-978.36,33.868,-129.167,-42.955,94.864,-178.9,0.325,1.377,124.9995006,1558,16.7,0,121.2,6.6,86.4,166.2,143.4,255,3.6,35.4,1,145,0,101,5,0,181,0,124.9297037, pc_20251113_104852_390.laz,125.0023371, 20251113-104852.461100,1.763E+18
104852.5688,125.0040641, 20251113-10:48:52-550000,35.93919818,126.5488851,7.1276,4,1.5,371395064.9,159295235.4,264.757,125.0266222,-387.64,3554.83,-957.35,34.209,-129.182,-42.895,96.622,-177.2,0.336,1.352,125.0992924,1557.5,16.4,0,117,7.2,79.8,154.8,144.6,257.4,3.6,34.2,6,122,6,110,3,2,175,0,125.0298391, pc_20251113_104852_491.laz,125.1057383, 20251113-104852.564499,1.763E+18
104852.6686,125.1041013, 20251113-10:48:52-650000,35.93919856,126.5488859,7.1256,4,1.6,371395127.6,159295231.7,262.997,125.1266837,-492.15,3558,-940.8,34.554,-129.085,-42.781,98.27,-175.5,0.35,1.327,125.1995257,1564,15.15,0,108,12,76.2,144,145.8,257.4,7.8,33.6,10,34,0,108,14,16,178,0,125.1310782, pc_20251113_104852_592.laz,125.2012425, 20251113-104852.659988,1.763E+18
104852.7686,125.2038467, 20251113-10:48:52-750000,35.93919896,126.5488867,7.1191,4,1.8,371395189.2,159295222.4,261.23,125.2266945,-598.11,3562.36,-932.14,34.765,-128.919,-42.639,99.918,-173.8,0.375,1.257,125.2996595,1572.5,14.6,0,100.8,20.4,73.8,125.4,147.6,256.2,22.2,34.2,3,10,0,109,5,4,172,0,125.2298478, pc_20251113_104852_691.laz,125.3036197, 20251113-104852.762411,1.763E+18
104852.8684,125.3031382, 20251113-10:48:52-850000,35.93919933,126.5488876,7.1256,4,1.9,371395246.3,159295216.5,259.523,125.3266109,-702.23,3558.47,-936.46,34.732,-128.774,-42.509,101.54,-172.2,0.41,1.174,125.3995271,1525,3.5,0,102.6,12.6,63.6,112.8,147,256.8,27.6,33.6,0,2,2,106,1,0,164,2,125.3296687, pc_20251113_104852_790.laz,125.4013473, 20251113-104852.860109,1.763E+18
104852.9682,125.4032567, 20251113-10:48:52-950000,35.93919976,126.5488883,7.1208,4,2,371395306.3,159295201.9,257.884,125.4266178,-799.3,3532.88,-942.77,34.673,-128.823,-42.477,103.122,-170.6,0.422,1.227,125.5005477,1530,11.5,0,109.8,6,53.4,109.2,145.2,258,18,38.4,0,1,0,106,1,3,143,0,125.4299002, pc_20251113_104852_891.laz,125.499297, 20251113-104852.958084,1.763E+18
104853.0684,125.5040742, 20251113-10:48:53-050000,35.93920022,126.548889,7.1225,4,2,371395367.3,159295186.5,256.397,125.5266814,-889.89,3511.17,-952.98,34.593,-128.783,-42.5,104.607,-169.1,0.372,1.302,125.600339,1544,11.7,0,121.8,3.6,49.8,104.4,144,259.2,8.4,61.2,0,2,2,102,2,0,136,0,125.5299256, pc_20251113_104852_991.laz,125.6010618, 20251113-104853.059785,1.763E+18
104853.1683,125.6043336, 20251113-10:48:53-150000,35.93920063,126.5488896,7.1256,4,2.2,371395419.6,159295172.8,254.851,125.6266461,-981.13,3505.32,-969.25,34.514,-128.584,-42.312,106.016,-167.7,0.382,1.315,125.69958,1551,8.55,0,127.8,4.2,52.8,96.6,145.2,258,4.8,94.8,0,0,3,97,2,0,129,0,125.6297636, pc_20251113_104853_090.laz,125.7054916, 20251113-104853.164289,1.763E+18
104853.2686,125.7045317, 20251113-10:48:53-250000,35.93920099,126.5488902,7.1225,4,1.3,371395465.3,159295160.4,253.474,125.7266088,-1068.55,3507.92,-977.4,34.554,-128.287,-42.176,107.315,-166.4,0.39,1.291,125.7994792,1547,7.85,0,124.2,15.6,57,90,147.6,255.6,3.6,119.4,0,0,3,94,0,0,127,0,125.7300505, pc_20251113_104853_191.laz,125.8011815, 20251113-104853.259942,1.763E+18
104853.3687,125.8038988, 20251113-10:48:53-350000,35.93920127,126.5488907,7.1329,4,1.4,371395500.2,159295150.5,252.213,125.8266199,-1141.42,3498.5,-974.02,34.646,-128.167,-42.111,108.441,-165.2,0.393,1.248,125.8990237,1548.5,7.45,0,120.6,24,54.6,96,146.4,256.2,3,129,0,0,0,94,0,2,127,0,125.8299685, pc_20251113_104853_291.laz,125.9037504, 20251113-104853.362529,1.763E+18
104853.4707,125.9042317, 20251113-10:48:53-450000,35.93920155,126.5488912,7.1256,4,1.5,371395533.2,159295144.7,251.09,125.926633,-1197.17,3479.93,-970.9,34.61,-128.183,-42.09,109.348,-164.2,0.424,1.163,125.999211,1550,7.6,0,119.4,26.4,50.4,99,145.2,257.4,2.4,117.6,0,0,0,82,0,0,127,0,125.9311037, pc_20251113_104853_392.laz,126.0017186, 20251113-104853.460448,1.763E+18
