ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp,Unnamed: 47,dx,dy,dz,pred_p_pilot_boom_up,pred_p_pilot_boom_down,pred_p_pilot_arm_in,pred_p_pilot_arm_out,pred_p_pilot_bkt_in,pred_p_pilot_bkt_out,pred_p_pilot_swing_left,pred_p_pilot_swing_right,pred_boom_duty,pred_arm_duty,pred_bucket_duty,pred_swing_duty,goal_bucket_x,goal_bucket_y,goal_bucket_z
153942.7715,130.3435301, 20260303-15:39:42-750000,35.93918061,126.5488868,6.7652,4,1.8,371393084.3,159293765,231.412,130.3814639,-6752.72,8513.99,-1637,5.594,-34.265,11.13,128.599,38.4,-0.16,0.927,130.3953227,1558,14.55,0,136.8,1.8,4.2,278.4,43.8,109.8,19.2,18.6,2,152,2,150,7,4,6,3,130.3838876, pc_20260303_153942_757.laz,130.3801019, 20260303-153942.750128,1.77252E+18,,5.17,-6.86,-85.75,10.51226839,49.31669654,10.71757162,49.64882326,13.38867163,10.00223693,9.928727384,10.63842336,-49.31669654,49.64882326,-13.38867163,-10.63842336,,,
153942.8714,130.4435107, 20260303-15:39:42-850000,35.93918064,126.5488868,6.7688,4,1.9,371393087.3,159293764.6,231.365,130.481422,-6746.48,8507.18,-1719.81,5.119,-34.117,11.121,128.596,38.4,-0.155,0.954,130.4955122,1561.5,14.55,0,147.6,1.8,4.2,285.6,42.6,109.8,20.4,19.8,5,154,5,148,5,2,4,8,130.4853109, pc_20260303_153942_858.laz,130.4820882, 20260303-153942.852110,1.77252E+18,,6.24,-6.81,-82.81,10.04999918,49.37598022,10.6604632,49.76237849,12.84160256,9.957847537,9.916815862,10.73666661,-49.37598022,49.76237849,-12.84160256,-10.73666661,,,
153942.9715,130.543165, 20260303-15:39:42-950000,35.93918066,126.5488867,6.7705,4,2,371393088.9,159293762.5,231.366,130.5814299,-6741.09,8498.01,-1794.46,4.681,-34.052,11.126,128.603,38.4,-0.144,0.942,130.5957009,1561.5,11.9,0,150.6,1.8,3.6,290.4,42,110.4,21.6,21,4,153,9,150,6,7,4,4,130.5843743, pc_20260303_153942_956.laz,130.5838976, 20260303-153942.953890,1.77252E+18,,5.39,-9.17,-74.65,9.026952193,47.43764195,12.27295229,45.88295723,11.03682456,9.258633409,10.32607462,10.72535234,-47.43764195,45.88295723,-11.03682456,-10.72535234,,,
153943.0714,130.6446099, 20260303-15:39:43-050000,35.93918066,126.5488868,6.7705,4,2,371393089,159293764,231.382,130.681426,-6734.16,8489.5,-1860.38,4.301,-34.041,11.124,128.605,38.4,-0.152,0.92,130.6953494,1553,11.8,0,147,1.8,3,295.2,41.4,110.4,22.8,21.6,5,148,2,146,2,2,6,3,130.6846672, pc_20260303_153943_057.laz,130.683712, 20260303-153943.053752,1.77252E+18,,6.93,-8.51,-65.92,8.497210387,44.62486769,13.06225959,42.39701341,11.36199928,9.07127846,10.1147492,10.32982661,-44.62486769,42.39701341,-11.36199928,-10.32982661,,,
153943.1714,130.7434987, 20260303-15:39:43-150000,35.93918064,126.5488868,6.7695,4,1.1,371393087,159293766.1,231.378,130.781419,-6726.38,8481.44,-1925.32,3.951,-34.03,11.131,128.601,38.4,-0.159,0.922,130.7955319,1556.5,12.4,0,140.4,2.4,3,297,41.4,109.8,24,22.8,2,149,5,144,3,3,4,6,130.7835722, pc_20260303_153943_156.laz,130.7817046, 20260303-153943.151746,1.77252E+18,,7.78,-8.06,-64.94,8.668398705,44.46363337,11.57193626,42.33737208,12.22070783,9.114552906,9.885363144,10.33072842,-44.46363337,42.33737208,-12.22070783,-10.33072842,,,
153943.2715,130.8434194, 20260303-15:39:43-250000,35.93918063,126.5488868,6.7696,4,1.3,371393086.3,159293765.9,231.393,130.8814452,-6718.59,8471.08,-1995.72,3.567,-34.034,11.136,128.604,38.4,-0.157,0.915,130.8955543,1559,11.7,0,136.8,1.8,3,297.6,41.4,109.8,24.6,24,4,147,2,141,2,3,1,3,130.8842462, pc_20260303_153943_257.laz,130.8832571, 20260303-153943.252984,1.77252E+18,,7.79,-10.36,-70.4,8.50088787,43.44195897,11.80538492,40.22587415,11.31237842,8.9075499,9.968054335,10.47488054,-43.44195897,40.22587415,-11.31237842,-10.47488054,,,
153943.3714,130.9432336, 20260303-15:39:43-350000,35.93918065,126.5488868,6.7694,4,1.4,371393088.1,159293765.6,231.368,130.98144,-6709.62,8460.83,-2068.98,3.184,-34.009,11.083,128.602,38.4,-0.16,0.926,130.9957847,1556,11.05,0,138.6,1.8,3,297.6,41.4,109.8,25.8,24.6,3,149,1,138,3,7,2,5,130.9838054, pc_20260303_153943_356.laz,130.9775815, 20260303-153943.347620,1.77252E+18,,8.97,-10.25,-73.26,8.771479668,43.53074042,10.7187385,40.36934641,11.54412699,8.640785298,9.866092981,10.53777068,-43.53074042,40.36934641,-11.54412699,-10.53777068,,,
153943.4714,131.042733, 20260303-15:39:43-450000,35.93918065,126.5488868,6.7717,4,1.5,371393088.1,159293764.3,231.432,131.0814343,-6700.34,8448.8,-2145.99,2.782,-34.009,11.082,128.604,38.4,-0.156,0.937,131.0955156,1556.5,10.25,0,144,1.8,3,297.6,41.4,109.8,25.8,25.2,4,146,6,132,4,2,6,4,131.0841024, pc_20260303_153943_456.laz,131.0818672, 20260303-153943.451882,1.77252E+18,,9.28,-12.03,-77.01,8.767112458,42.63637739,11.06604145,38.55672368,10.57985516,8.465642805,9.966340173,10.5760661,-42.63637739,38.55672368,-10.57985516,-10.5760661,,,
153943.5717,131.1433839, 20260303-15:39:43-550000,35.93918066,126.5488868,6.7738,4,1.5,371393089.8,159293764.3,231.44,131.1814027,-6691.15,8437.48,-2216.88,2.413,-34.014,11.085,128.604,38.4,-0.155,0.947,131.1963621,1555,9.85,0,148.8,1.8,3,297.6,41.4,109.2,26.4,25.8,4,142,2,107,5,5,8,3,131.1838476, pc_20260303_153943_556.laz,131.1816938, 20260303-153943.551705,1.77252E+18,,9.19,-11.32,-70.89,8.773435732,39.55933417,12.16099905,33.46425944,9.94849424,9.341821614,10.02520604,10.56522662,-39.55933417,33.46425944,-9.94849424,-10.56522662,,,
153943.6714,131.2442343, 20260303-15:39:43-650000,35.93918065,126.5488868,6.7707,4,1.6,371393088.3,159293764.6,231.448,131.2814292,-6683.24,8428.58,-2274.13,2.097,-34.024,11.164,128.602,38.4,-0.153,0.949,131.2954579,1564,8.15,0,151.8,2.4,2.4,297,43.8,108,26.4,25.8,5,117,3,19,8,5,5,6,131.2844881, pc_20260303_153943_656.laz,131.2783393, 20260303-153943.648384,1.77252E+18,,7.91,-8.9,-57.25,10.08712989,33.69764402,13.33621278,25.28235215,8.46738193,10.42510067,10.32103163,10.88061457,-33.69764402,25.28235215,10.42510067,-10.88061457,,,
153943.7715,131.3433605, 20260303-15:39:43-750000,35.93918065,126.5488868,6.7697,4,1.8,371393088.1,159293765.1,231.437,131.3814096,-6680.65,8424.77,-2299.21,1.947,-33.996,11.178,128.604,38.4,-0.153,0.947,131.3952045,1561.5,2.4,0,150,2.4,2.4,297,49.2,106.2,26.4,25.2,3,91,2,15,6,7,5,6,131.3837446, pc_20260303_153943_756.laz,131.3837761, 20260303-153943.753798,1.77252E+18,,2.59,-3.81,-25.08,16.42162289,22.24131814,11.50699802,15.83773691,9.702017617,10.44542792,10.12853942,10.96644475,-22.24131814,15.83773691,10.44542792,-10.96644475,,,
153943.8715,131.4436147, 20260303-15:39:43-850000,35.93918065,126.5488868,6.7686,4,1.9,371393088.3,159293765.8,231.4,131.4814356,-6680.44,8425.47,-2295.86,1.944,-33.995,11.12,128.601,38.4,-0.155,0.918,131.4955439,1548,5.3,0,142.2,2.4,2.4,296.4,46.8,106.8,25.2,24.6,5,10,2,12,10,5,8,5,131.4842715, pc_20260303_153943_857.laz,131.4809627, 20260303-153943.850993,1.77252E+18,,0.21,0.7,3.35,33.80108713,10.23867826,21.29028644,9.500093667,11.63001705,9.761980021,10.5500632,11.13762015,33.80108713,-21.29028644,-11.63001705,-11.13762015,,,
153943.9715,131.5435405, 20260303-15:39:43-950000,35.93918063,126.5488868,6.7684,4,2,371393086.7,159293766.5,231.416,131.5814251,-6680.45,8426.44,-2291.43,1.952,-34.002,11.122,128.599,38.4,-0.164,0.9,131.5956957,1551,5.35,0,137.4,2.4,2.4,296.4,44.4,108,24.6,24,2,11,7,9,7,6,4,7,131.5844686, pc_20260303_153943_957.laz,131.5809426, 20260303-153943.950991,1.77252E+18,,-0.01,0.97,4.43,25.71731675,11.51810724,16.47781512,9.900763179,10.4548181,9.791197938,10.62759405,11.22904939,25.71731675,-16.47781512,-10.4548181,-11.22904939,,,
153944.0714,131.6453351, 20260303-15:39:44-050000,35.93918063,126.5488868,6.7688,4,2,371393086.3,159293766.6,231.418,131.6814511,-6680.29,8425.58,-2295.75,1.939,-33.999,11.134,128.601,38.4,-0.159,0.913,131.695476,1547,5.95,0,136.8,2.4,2.4,295.8,44.4,108,24,22.8,69,8,3,7,6,3,2,4,131.6837964, pc_20260303_153944_056.laz,131.6802126, 20260303-153944.050238,1.77252E+18,,0.16,-0.86,-4.32,25.92664678,12.62207539,15.1708998,10.26947425,10.94432227,10.04654717,10.54904623,11.34860661,25.92664678,-15.1708998,-10.94432227,-11.34860661,,,
153944.1715,131.7439148, 20260303-15:39:44-150000,35.93918064,126.5488868,6.7688,4,1.1,371393087.5,159293765.7,231.409,131.7813833,-6679.77,8425.97,-2295.58,1.947,-34.004,11.148,128.597,38.4,-0.16,0.92,131.7953615,1551,5.55,0,138,2.4,2.4,295.8,46.2,107.4,22.8,22.2,144,9,4,4,8,11,4,6,131.7837091, pc_20260303_153944_156.laz,131.7812861, 20260303-153944.151338,1.77252E+18,,0.52,0.39,0.17,28.81256412,11.93938773,16.77198758,10.31282421,11.09657341,9.89710915,10.47600167,11.25691633,28.81256412,-16.77198758,-11.09657341,-11.25691633,,,
153944.2717,131.8436577, 20260303-15:39:44-250000,35.93918064,126.5488868,6.7688,4,1.3,371393087.1,159293766,231.405,131.8814221,-6679.59,8426.16,-2293.96,1.955,-34.013,11.133,128.596,38.4,-0.162,0.914,131.895826,1539.5,10.65,0,141,2.4,2.4,295.2,44.4,107.4,22.2,21,177,12,4,5,8,6,7,4,131.8837712, pc_20260303_153944_256.laz,131.8778458, 20260303-153944.247882,1.77252E+18,,0.18,0.19,1.62,29.24693655,11.2866903,17.73096069,9.727768977,10.76729721,9.895181579,10.50674479,11.24240303,29.24693655,-17.73096069,-10.76729721,-11.24240303,,,
153944.3721,131.9434053, 20260303-15:39:44-350000,35.93918063,126.5488868,6.7691,4,1.4,371393086.8,159293765.9,231.387,131.9814355,-6679.71,8426.44,-2291.48,2.007,-34.02,11.118,128.594,38.4,-0.151,0.946,131.9955962,1540.5,10.3,0,151.8,3,2.4,295.2,42.6,108,21,20.4,186,8,6,6,8,6,3,5,131.9836296, pc_20260303_153944_356.laz,131.9788738, 20260303-153944.348844,1.77252E+18,,-0.12,0.28,2.48,39.08104077,10.25008521,23.41555528,10.11011205,12.19507757,9.778177544,10.42549455,10.90931749,39.08104077,-23.41555528,-12.19507757,-10.90931749,,,
153944.4714,132.0437265, 20260303-15:39:44-450000,35.93918065,126.5488868,6.7711,4,1.5,371393088.6,159293763.8,231.391,132.081422,-6681.67,8428.99,-2275.47,2.138,-34.03,11.125,128.592,38.4,-0.148,0.988,132.0957966,1536.5,14.45,0,166.2,3,2.4,294.6,40.2,109.2,20.4,19.8,196,7,40,4,8,3,3,8,132.0840425, pc_20260303_153944_456.laz,132.078853, 20260303-153944.448847,1.77252E+18,,-1.96,2.55,16.01,48.06400547,10.46326715,27.76460841,11.23743435,12.16224793,9.697926394,10.4348238,10.84263648,48.06400547,-27.76460841,-12.16224793,-10.84263648,,,
153944.5717,132.1444452, 20260303-15:39:44-550000,35.93918067,126.5488867,6.774,4,1.5,371393090.6,159293762.8,231.405,132.1814164,-6688.44,8436.42,-2230.81,2.403,-34.001,11.094,128.593,38.4,-0.136,1.019,132.19601,1531,15.85,0,176.4,3.6,2.4,294,38.4,109.8,19.8,19.2,199,2,85,6,10,6,4,3,132.1838825, pc_20260303_153944_556.laz,132.1807779, 20260303-153944.550801,1.77252E+18,,-6.77,7.43,44.66,58.32589385,11.00280219,32.92548508,11.73860652,12.35582078,9.896429131,10.47077547,10.24368691,58.32589385,-32.92548508,-12.35582078,10.47077547,,,
153944.6715,132.2441133, 20260303-15:39:44-650000,35.93918067,126.5488867,6.7753,4,1.6,371393090.8,159293762,231.399,132.2814674,-6697.75,8447.24,-2157.53,2.791,-34.03,11.079,128.595,38.4,-0.134,0.999,132.2954232,1534,17.9,0,176.4,3.6,2.4,291.6,37.8,109.8,19.2,18.6,201,7,100,7,7,2,7,4,132.2839259, pc_20260303_153944_656.laz,132.2789009, 20260303-153944.648918,1.77252E+18,,-9.31,10.82,73.28,63.38016218,10.28851791,39.14842264,11.09881683,11.89117009,10.15197972,10.451954,9.923148831,63.38016218,-39.14842264,-11.89117009,10.451954,,,
153944.7714,132.343853, 20260303-15:39:44-750000,35.93918066,126.5488867,6.7723,4,0.8,371393089.3,159293763.1,231.424,132.3814552,-6712.05,8465,-2050.15,3.307,-33.964,11.081,128.596,38.4,-0.146,0.966,132.395347,1532.5,17.6,0,166.8,3.6,4.8,289.2,37.8,109.8,18.6,17.4,195,1,122,10,10,3,3,5,132.3856604, pc_20260303_153944_758.laz,132.3802652, 20260303-153944.750291,1.77252E+18,,-14.3,17.76,107.38,63.06494181,9.970697106,43.04684522,11.9981665,11.11629435,10.19651771,10.34924204,10.00483249,63.06494181,-43.04684522,-11.11629435,10.34924204,,,
153944.8715,132.4444557, 20260303-15:39:44-850000,35.93918064,126.5488868,6.7694,4,0.9,371393086.9,159293765.1,231.427,132.4815125,-6725.65,8481.72,-1936.93,3.855,-33.95,11.103,128.596,38.4,-0.151,0.917,132.4958818,1545,15.95,0,147.6,4.2,37.8,282.6,39.6,109.2,18,16.8,191,1,147,9,7,3,3,5,132.4858603, pc_20260303_153944_858.laz,132.4792733, 20260303-153944.849296,1.77252E+18,,-13.6,16.72,113.22,60.3795161,9.691659514,48.16226571,12.63686837,12.52718051,10.27445769,10.39208129,10.27290751,60.3795161,-48.16226571,-12.52718051,10.39208129,,,
153944.9714,132.5436441, 20260303-15:39:44-950000,35.93918061,126.5488868,6.7651,4,0.9,371393084.2,159293765.9,231.418,132.5814197,-6733,8491.17,-1844.12,4.373,-34.137,11.166,128.597,38.4,-0.168,0.871,132.5960888,1549.5,15.4,0,126.6,4.2,75,273,43.8,108,17.4,16.8,183,5,158,8,8,3,9,8,132.5843008, pc_20260303_153944_956.laz,132.5804129, 20260303-153944.950415,1.77252E+18,,-7.35,9.45,92.81,52.98969541,9.64015798,50.59028647,11.60817497,11.39169396,9.979587893,10.69213263,10.94370436,52.98969541,-50.59028647,-11.39169396,-10.94370436,,,
153945.0714,132.6445012, 20260303-15:39:45-050000,35.93918059,126.5488868,6.7632,4,1,371393082,159293767.1,231.387,132.6814369,-6735.29,8494.57,-1784.19,4.782,-34.372,11.153,128.594,38.4,-0.165,0.86,132.6957512,1557,14.85,0,117,4.2,88.2,261,45,107.4,16.8,15.6,162,4,175,7,5,5,6,4,132.6841013, pc_20260303_153945_057.laz,132.6797022, 20260303-153945.049683,1.77252E+18,,-2.29,3.4,59.93,47.12790805,9.819673607,51.04075468,11.93798068,10.15964732,9.972930968,11.27831118,10.69421278,47.12790805,-51.04075468,-10.15964732,11.27831118,,,
153945.1714,132.7434671, 20260303-15:39:45-150000,35.9391806,126.5488868,6.766,4,1.1,371393082.6,159293767.3,231.435,132.7814463,-6731.42,8490.4,-1761.52,5.091,-34.741,11.163,128.591,38.4,-0.164,0.895,132.7956206,1553.5,15,0,117.6,3.6,88.2,243,45.6,106.8,16.2,15.6,125,0,177,11,10,6,3,6,132.7842989, pc_20260303_153945_156.laz,132.7826406, 20260303-153945.152669,1.77252E+18,,3.87,-4.17,22.67,43.86740448,11.10309961,50.57171497,12.71139746,11.605951,10.36550852,10.65565664,10.75148366,43.86740448,-50.57171497,-11.605951,-10.75148366,,,
153945.2718,132.8433289, 20260303-15:39:45-250000,35.93918062,126.5488868,6.7665,4,1.3,371393085.2,159293766.4,231.45,132.881426,-6721.84,8477.66,-1771.23,5.248,-35.294,11.175,128.593,38.4,-0.162,0.875,132.8954827,1552.5,14.3,0,119.4,3.6,74.4,222.6,46.2,106.8,15.6,15,108,9,169,7,9,7,6,5,132.8835228, pc_20260303_153945_256.laz,132.8813122, 20260303-153945.251352,1.77252E+18,,9.58,-12.74,-9.71,36.40695908,11.10462934,51.11372976,12.04210629,12.40302304,9.838356788,11.00868864,10.73783391,36.40695908,-51.11372976,-12.40302304,11.00868864,,,
153945.3716,132.9431336, 20260303-15:39:45-350000,35.93918061,126.5488868,6.7672,4,1.4,371393084.3,159293766.6,231.435,132.9814368,-6706.62,8459.92,-1807.91,5.327,-35.946,11.192,128.589,38.4,-0.159,0.881,132.9954979,1558.5,14.1,0,121.2,3,62.4,207,46.2,106.8,15,14.4,80,1,169,7,11,3,3,3,132.9841161, pc_20260303_153945_356.laz,132.9780707, 20260303-153945.348093,1.77252E+18,,15.22,-17.74,-36.68,32.51933087,10.50923509,53.10265281,11.20802716,12.53565035,9.997216538,11.03982849,11.15374809,32.51933087,-53.10265281,-12.53565035,-11.15374809,,,
153945.4715,133.0435674, 20260303-15:39:45-450000,35.9391806,126.5488868,6.7684,4,1.5,371393082.9,159293766,231.422,133.0814141,-6689.47,8436.77,-1866.48,5.323,-36.613,11.097,128.595,38.4,-0.158,0.898,133.0955051,1551,13.45,0,124.8,3,54,201,45.6,106.8,14.4,13.8,66,1,163,3,15,8,7,9,133.0835099, pc_20260303_153945_456.laz,133.0808728, 20260303-153945.450896,1.77252E+18,,17.15,-23.15,-58.57,26.5514059,10.8397055,50.20948265,12.19030456,12.13443532,8.964147441,10.7871735,11.46159586,26.5514059,-50.20948265,-12.13443532,-11.46159586,,,
153945.5715,133.144187, 20260303-15:39:45-550000,35.93918061,126.5488868,6.7702,4,1.5,371393083.8,159293766,231.425,133.1814656,-6667.28,8409.87,-1942.21,5.262,-37.377,11.082,128.592,38.4,-0.152,0.926,133.1955925,1561,12.35,0,135.6,3,46.8,202.8,43.8,107.4,13.8,13.2,48,8,163,6,13,4,4,5,133.1851722, pc_20260303_153945_557.laz,133.1806129, 20260303-153945.550582,1.77252E+18,,22.19,-26.9,-75.73,24.66192304,11.51341663,50.08408252,13.42849904,12.98187876,8.01102815,10.78107773,11.32933416,24.66192304,-50.08408252,-12.98187876,-11.32933416,,,
153945.6715,133.2437784, 20260303-15:39:45-650000,35.93918062,126.5488868,6.7719,4,1.6,371393085.3,159293764.7,231.406,133.2814476,-6644.59,8380.5,-2019.01,5.207,-38.197,11.165,128.595,38.4,-0.146,0.962,133.2954931,1570.5,7.65,0,147.6,2.4,42,208.2,41.4,108,13.2,12.6,62,2,163,3,15,4,4,3,133.2836609, pc_20260303_153945_656.laz,133.2780339, 20260303-153945.648060,1.77252E+18,,22.69,-29.37,-76.8,27.33319139,11.19779737,50.82593215,12.66437374,13.0039492,7.973151005,10.83307568,11.15108156,27.33319139,-50.82593215,-13.0039492,-11.15108156,,,
153945.7718,133.3436627, 20260303-15:39:45-750000,35.93918064,126.5488868,6.772,4,1.8,371393087.6,159293763.6,231.405,133.3814198,-6627.61,8357.38,-2074.87,5.175,-38.791,11.084,128.601,38.4,-0.139,0.976,133.3956069,1555.5,7.9,0,156.6,3,39,213.6,40.2,108.6,13.2,12,81,5,148,7,11,0,2,6,133.3840595, pc_20260303_153945_756.laz,133.3795914, 20260303-153945.749602,1.77252E+18,,16.98,-23.12,-55.86,34.53753912,11.61670662,48.37153196,11.84098126,12.23517401,9.207711823,10.83176319,10.57965084,34.53753912,-48.37153196,-12.23517401,10.83176319,,,
153945.8716,133.4432124, 20260303-15:39:45-850000,35.93918065,126.5488868,6.7727,4,1.9,371393088.2,159293764.2,231.386,133.4814977,-6613.07,8340.53,-2111.24,5.169,-39.313,11.141,128.598,38.4,-0.142,0.964,133.4954643,1545.5,8.5,0,160.2,3,39.6,217.8,39,108.6,12.6,12,93,7,139,4,13,5,6,5,133.4838231, pc_20260303_153945_856.laz,133.4820232, 20260303-153945.852078,1.77252E+18,,14.54,-16.85,-36.37,42.80209951,11.04192258,48.74374191,11.13596468,13.10837097,9.963229142,10.79981471,10.52369417,42.80209951,-48.74374191,-13.10837097,10.79981471,,,
153945.9717,133.5434751, 20260303-15:39:45-950000,35.93918063,126.5488868,6.7718,4,2,371393086.4,159293764.6,231.426,133.5814721,-6605.62,8329.5,-2124.81,5.226,-39.666,11.144,128.604,38.4,-0.145,0.952,133.5959751,1539,11.45,0,154.2,3,46.8,220.8,39,109.2,12,11.4,97,3,129,4,12,4,6,7,133.5848095, pc_20260303_153945_957.laz,133.5787535, 20260303-153945.948758,1.77252E+18,,7.45,-11.03,-13.57,47.7926611,10.47494949,44.433387,11.17131312,13.98298424,10.04109207,10.7330703,10.50673775,47.7926611,-44.433387,-13.98298424,10.7330703,,,
153946.0715,133.644406, 20260303-15:39:46-050000,35.93918063,126.5488868,6.7704,4,2,371393086.1,159293765.4,231.392,133.6814508,-6599.39,8321.36,-2131.84,5.275,-39.953,11.125,128.606,38.4,-0.147,0.919,133.6955752,1549,9.8,0,145.8,3,54.6,224.4,39.6,108.6,12,10.8,102,1,127,3,15,3,3,5,133.6844694, pc_20260303_153946_056.laz,133.67785, 20260303-153946.047873,1.77252E+18,,6.23,-8.14,-7.03,47.52924573,9.916600362,45.06191707,10.19879593,14.21708231,10.18374526,10.84546133,10.43499068,47.52924573,-45.06191707,-14.21708231,10.84546133,,,
153946.1715,133.7435857, 20260303-15:39:46-150000,35.93918061,126.5488868,6.7687,4,1.1,371393084.4,159293766.2,231.365,133.7814234,-6591.5,8312.86,-2145.95,5.311,-40.239,11.126,128.602,38.4,-0.152,0.917,133.7955473,1546.5,9.9,0,139.2,2.4,60.6,226.8,40.2,108.6,11.4,10.8,113,6,129,2,18,5,2,4,133.7835585, pc_20260303_153946_156.laz,133.7806252, 20260303-153946.150573,1.77252E+18,,7.89,-8.5,-14.11,44.65804347,9.872439582,44.07716917,9.744020083,13.16927897,10.22413749,10.69418794,10.59955224,44.65804347,-44.07716917,-13.16927897,10.69418794,,,
153946.2717,133.8430827, 20260303-15:39:46-250000,35.93918061,126.5488868,6.7702,4,1.3,371393084.1,159293765.2,231.398,133.8814324,-6584.22,8301.31,-2168.64,5.316,-40.531,11.133,128.609,38.4,-0.144,0.928,133.8954013,1547,9.55,0,139.2,2.4,62.4,229.8,40.2,108,10.8,10.2,124,5,127,4,14,0,5,7,133.8835875, pc_20260303_153946_256.laz,133.8818118, 20260303-153946.251771,1.77252E+18,,7.28,-11.55,-22.69,44.17884443,10.25800605,43.91203148,9.993998599,13.72147469,10.16227183,10.88523889,10.42232827,44.17884443,-43.91203148,-13.72147469,10.88523889,,,
153946.3714,133.9432566, 20260303-15:39:46-350000,35.93918063,126.5488868,6.7715,4,1.4,371393086,159293764.4,231.396,133.9814481,-6573.64,8289.41,-2195.5,5.316,-40.873,11.168,128.606,38.4,-0.147,0.942,133.9953467,1548,10,0,144.6,2.4,61.2,232.8,40.2,108,10.8,9.6,143,5,131,4,15,7,6,5,133.9840584, pc_20260303_153946_356.laz,133.9804796, 20260303-153946.350468,1.77252E+18,,10.58,-11.9,-26.86,44.45184274,10.26385558,45.08506469,9.878803541,13.2434391,10.15519588,10.73258813,10.5113069,44.45184274,-45.08506469,-13.2434391,10.73258813,,,
153946.4714,134.0434468, 20260303-15:39:46-450000,35.93918064,126.5488868,6.7731,4,1.5,371393087.3,159293762.9,231.407,134.0814241,-6566.16,8279.37,-2215.7,5.32,-41.131,11.145,128.608,38.4,-0.144,0.949,134.0952357,1543,10,0,150,2.4,62.4,236.4,40.8,108,10.2,9.6,156,9,128,5,16,4,2,6,134.0837349, pc_20260303_153946_456.laz,134.0813258, 20260303-153946.451379,1.77252E+18,,7.48,-10.04,-20.2,45.58515963,10.31774018,41.91360723,10.3455724,13.88924267,9.985714673,10.7392898,10.46708479,45.58515963,-41.91360723,-13.88924267,10.7392898,,,
153946.5716,134.1439571, 20260303-15:39:46-550000,35.93918065,126.5488867,6.773,4,1.5,371393088.2,159293762.2,231.391,134.1814256,-6559.22,8270.54,-2226.28,5.373,-41.424,11.175,128.608,38.4,-0.141,0.946,134.1952053,1546.5,10.7,0,151.8,3,65.4,238.8,40.8,108,10.2,9,158,3,135,1,18,4,2,7,134.1836125, pc_20260303_153946_556.laz,134.1827283, 20260303-153946.552592,1.77252E+18,,6.94,-8.83,-10.58,50.21948214,10.11965166,43.75867396,10.22762033,14.87769624,9.954921824,10.74649315,10.39774271,50.21948214,-43.75867396,-14.87769624,10.74649315,,,
153946.6714,134.2437569, 20260303-15:39:46-650000,35.93918064,126.5488868,6.7722,4,1.6,371393087.4,159293763.1,231.373,134.2814254,-6553.4,8264.56,-2224.64,5.491,-41.696,11.17,128.604,38.4,-0.144,0.945,134.296097,1542,11.8,0,150,3,67.2,241.8,40.8,108,9.6,9,161,2,137,3,20,2,7,4,134.283872, pc_20260303_153946_656.laz,134.2791619, 20260303-153946.649193,1.77252E+18,,5.82,-5.98,1.64,52.99280546,9.860806763,43.9972935,10.13245638,14.6304779,9.93696156,10.61570739,10.6176335,52.99280546,-43.9972935,-14.6304779,-10.6176335,,,
153946.7715,134.3437044, 20260303-15:39:46-750000,35.93918063,126.5488868,6.7707,4,0.8,371393085.9,159293763.8,231.408,134.381445,-6548.36,8257.48,-2219.6,5.628,-42.002,11.174,128.606,38.4,-0.141,0.932,134.3973888,1544.5,12.4,0,146.4,3,70.2,243.6,40.8,108,9,8.4,162,4,145,4,19,1,7,7,134.3841471, pc_20260303_153946_756.laz,134.3840198, 20260303-153946.753955,1.77252E+18,,5.04,-7.08,5.04,54.39371378,9.826233818,45.76172895,9.787976907,15.23113775,9.938490029,10.77684918,10.43513874,54.39371378,-45.76172895,-15.23113775,10.77684918,,,
